Grid,Year,Month,Monthly_Rain,Monthly_PET,SPI_3,SPEI_3,EDDI_3,PDSI
9,1994,2,174.318959420359,3249.65301048957,0.826312915243265,1.21281525225366,-1.30478481144385,0.578296622739076
9,1994,3,138.672314775081,3426.31129522429,0.130408182029632,1.00597731956733,-1.43037513576107,-0.239618210158709
9,1994,4,191.188468091901,3470.69052758026,-0.1964009761653,0.321048840600794,-0.656763136509608,-0.523027211029939
9,1994,5,203.144266498619,2879.18722374009,-1.45992531123593,-0.0953350753783396,-1.0178533213967,-0.911080339474394
9,1994,6,81.4487887973966,2925.7021116656,-2.11954025972181,-1.46507674005901,0.543134054870166,-1.67111806053881
9,1994,7,206.057358923718,2628.33980041436,-1.50337004018741,-0.934823901446599,-0.646519780576292,0.137270895845637
9,1994,8,156.023125886572,2942.13329461332,-0.841690735943764,-1.55432150254382,1.25436825211742,0.0357225098996194
9,1994,9,403.307214481005,2737.44747692657,0.423142143995576,0.672782026873781,-0.575614977918258,0.177748595605302
9,1994,10,398.856484364097,3070.3917616046,0.324592812683315,0.182760762309612,0.454627901736939,0.195681611003623
9,1994,11,500.494290693838,3097.53349597674,0.742677866241047,0.8918174728266,-0.421636557089911,0.479658349086471
9,1994,12,176.950479800939,3359.73377361633,0.404722722318512,0.147423897767546,0.283586388596114,0.280199276729159
9,1995,1,202.836315509927,3523.94390601344,0.701977629256992,0.328201290632761,0.240999824042672,0.448603477718964
9,1995,2,117.724283251853,3400.55427950047,0.0244158731968784,-0.297801284751673,0.476804419349933,-0.125105824874402
9,1995,3,51.8034247476745,3810.71242873606,-0.293477985907224,-0.505466254411002,0.508830124247044,-0.809654271347261
9,1995,4,438.885787242166,3420.1433111399,0.288236581578954,-0.334205093337728,0.573179077543581,0.534668036788987
9,1995,5,475.134699775217,3055.81747604829,0.208177914337326,-0.248329317089951,0.374198105101824,-0.0353480745035733
9,1995,6,310.658858418863,2543.01034981387,0.671866340774636,0.82917000839836,-0.555451028624449,0.0979687451743637
9,1995,7,151.874293960212,2902.83565749223,0.0679142834358277,0.0695939570361835,-0.260947913702171,-0.158449150507265
9,1995,8,152.024015142258,2625.42207566504,0.0191687116044912,0.734382655599413,-1.18819338310418,-0.226839899971075
9,1995,9,142.28087060265,2956.11741809254,-0.732104616251527,-0.94178790443889,0.508158203403001,-0.746082412966596
9,1995,10,280.796220627463,2862.88585189646,-0.883095001757604,-0.0447076638379723,-1.70427545318991,-0.914819525267877
9,1995,11,236.081992279334,3193.60589825446,-1.42743268980188,-1.09697987708777,0.061269526287157,-1.39635028459959
9,1995,12,108.119785125318,3288.0680898915,-1.43004259106205,-0.625727462814825,-0.701139719805952,-1.8716589209312
9,1996,1,259.848239880528,3498.50691364315,-0.741706064519369,-0.553582681619045,0.23612670920575,-1.14191641290314
9,1996,2,190.447517688814,3340.6572288114,0.302513005830121,0.199872032731733,-0.0438714082109289,-0.774475341336154
9,1996,3,69.8943643341937,3898.04418728801,0.36629989478539,-0.26033277397401,0.513279210252082,-1.34224885298676
9,1996,4,266.23036660643,3247.6352667064,-0.0869903616687868,-0.231149479713789,0.253894567093756,-1.12146568530381
9,1996,5,61.0916946231309,3070.63662080697,-2.17903993700646,-1.10004785313385,0.194388374175201,-1.74467613820879
9,1996,6,213.49562425977,2809.63993980954,-1.78743978286752,-1.06307460922564,-0.0564089338475222,-1.91750783179642
