Year,Grid,TX90p,TX10p,TN90p,TN10p,WSDI,DTR,TXx,TXn,TNx,TNn,rv20TXx,rv20TXn,rv20TNx,rv20TNn
1981,15,4.67032967032967,9.06593406593407,4.94505494505495,12.9120879120879,0,6.66895033763005,31.9301892916362,29.2172236442566,25.0260914166768,23.0070904095968,34.0895977888591,31.0061723719807,26.9346901240242,25.0616327994285
1981,16,5.76923076923077,7.14285714285714,5.49450549450549,15.3846153846154,0,8.12474905789554,32.2166109085083,29.2440516153971,24.0315880775452,21.3107488950094,35.1472502616655,31.5854887965403,25.4118889103987,21.835638237467
1981,17,4.94505494505495,6.86813186813187,5.21978021978022,15.6593406593407,0,8.8224605675582,32.9581397374471,29.9023375511169,24.2923974990845,21.0886087417603,36.069462145554,32.6773263063434,4.92616465799223e+220,21.7409883152561
1981,18,14.2857142857143,5.49450549450549,5.49450549450549,15.3846153846154,28,9.24580574559641,30.6461062431335,27.0052372614543,21.1770447095235,17.3416108290354,32.9967839775558,29.1345570205984,22.6840653911173,21.0290216529579
1981,19,12.9120879120879,5.49450549450549,6.31868131868132,16.4835164835165,17,10.5143295854003,32.7217005093892,27.8160160382589,21.689907391866,17.4501192569733,34.85025432106,29.9780324926241,4.60649341468791e+178,Inf
1981,2,12.3626373626374,6.59340659340659,2.47252747252747,11.8131868131868,20,6.24985251583896,31.6518586476644,28.4773373603821,24.6786702473958,22.9515393575033,33.6522070040183,30.2309778277517,26.2832389002733,1.53126711776603e+199
1981,20,12.3626373626374,6.04395604395604,4.94505494505495,14.8351648351648,12,11.3726845049596,34.1869695981344,28.6427218119303,22.0509624481201,18.0068136850993,8.02439172015088e+211,31.3176014258802,23.9996016528451,3.75671104794266e+260
1981,21,11.2637362637363,4.67032967032967,5.21978021978022,14.2857142857143,11,11.7391168835399,35.6920453707377,29.7823066711426,22.7336309750875,19.2701834042867,38.8121795569761,32.9335926764445,24.7224494185548,Inf
1981,22,12.3626373626374,4.94505494505495,6.31868131868132,12.0879120879121,7,9.51917997821347,34.9533627827962,30.035108089447,24.2147789001465,21.8405914306641,37.5835713408996,32.9742817488408,1.30476666687959e+217,24.16925872293
1981,23,3.84615384615385,8.24175824175824,3.02197802197802,14.5604395604396,0,7.74668122385884,32.6349277496338,29.3908468882243,24.6047048568726,21.9116710027059,35.557640919839,31.5742563137943,26.3338291703787,24.8369767415763
1981,24,5.21978021978022,7.14285714285714,3.2967032967033,14.5604395604396,0,8.810716010712,32.3740606307983,28.9495641390483,23.3578902880351,20.1676157315572,35.7395986887577,31.5191554955824,24.8418533794764,5.20618438618962e+183
1981,25,5.76923076923077,7.14285714285714,6.04395604395604,14.8351648351648,0,8.31863771428119,29.5654850006104,26.393217086792,21.3689845403035,18.2938706874847,32.3863570942285,28.9412192574817,22.4866339243901,18.454124602085
1981,26,11.5384615384615,7.14285714285714,4.12087912087912,17.3076923076923,7,8.472392477832,22.8185262680054,19.3222328821818,13.9117072423299,11.0346422195435,25.2878311285461,21.9739325459601,Inf,Inf
1981,27,10.989010989011,7.96703296703297,3.2967032967033,15.9340659340659,12,8.86638345823183,25.2029031117757,21.0825697580973,15.9252266089121,12.4211182594299,27.4269812929478,23.6183165794518,17.4483197098008,12.7656081973446
